station_id,fecha,lat,lon,PM2.5,PM10,O3,NO2,CO
EST_003,29/01/2023 02:00,17.2203,-89.0557,18.42,27.65,65.52,7.3,0.565
EST_003,29/01/2023 03:00,17.2203,-89.0557,20.17,47.02,,18.39,
EST_003,29/01/2023 04:00,17.2203,-89.0557,27.41,53.13,49.8,35.9,0.638
EST_003,29/01/2023 05:00,17.2203,-89.0557,34.41,,70.38,28.91,0.642
EST_003,29/01/2023 06:00,17.2203,-89.0557,26.58,37.32,57.28,36.2,
EST_003,29/01/2023 07:00,17.2203,-89.0557,40.5,78.13,58.22,28.33,0.744
EST_003,29/01/2023 08:00,17.2203,-89.0557,36.88,58.62,68.05,20.22,0.992
EST_003,29/01/2023 09:00,17.2203,-89.0557,,51.88,46.97,28.11,1.188
EST_003,29/01/2023 10:00,17.2203,-89.0557,38.67,71.52,35.31,36.91,1.086
EST_003,29/01/2023 11:00,17.2203,-89.0557,50.75,93.19,31.29,36.92,0.874
EST_003,29/01/2023 12:00,17.2203,-89.0557,35.41,64.17,,35.95,1.129
EST_003,29/01/2023 13:00,17.2203,-89.0557,,74.79,37.41,33.08,1.07
EST_003,29/01/2023 14:00,17.2203,-89.0557,45.79,89.4,23.07,39.63,0.95
EST_003,29/01/2023 15:00,17.2203,-89.0557,40.52,84.69,14.27,31.15,1.047
EST_003,29/01/2023 16:00,17.2203,-89.0557,33.41,50.62,19.97,,1.038
EST_003,29/01/2023 17:00,17.2203,-89.0557,39.78,83.63,31.85,31.05,0.811
EST_003,29/01/2023 18:00,17.2203,-89.0557,37.44,82.44,,26.16,0.636
EST_003,29/01/2023 19:00,17.2203,-89.0557,31.45,53.67,14.05,21.52,0.521
EST_003,29/01/2023 20:00,17.2203,-89.0557,24.32,30.43,10.77,21.86,0.583
EST_003,29/01/2023 21:00,17.2203,-89.0557,23.02,30.37,22.18,31.71,0.572
EST_003,29/01/2023 22:00,17.2203,-89.0557,25.15,41.58,33.38,26.63,
EST_003,29/01/2023 23:00,17.2203,-89.0557,16.17,45.22,55.98,25.37,0.442
EST_003,30/01/2023 00:00,17.2203,-89.0557,29.03,52.4,42.18,16.07,0.557
EST_003,30/01/2023 01:00,17.2203,-89.0557,31.24,51.29,44.64,,0.557
EST_003,30/01/2023 02:00,17.2203,-89.0557,22.56,35.12,,26.55,0.56
EST_003,30/01/2023 03:00,17.2203,-89.0557,27.11,38.22,61.1,26.87,0.67
EST_003,30/01/2023 04:00,17.2203,-89.0557,33.34,67.0,51.54,24.69,0.584
EST_003,30/01/2023 05:00,17.2203,-89.0557,39.6,70.54,82.34,24.08,0.613
EST_003,30/01/2023 06:00,17.2203,-89.0557,40.2,89.15,59.76,20.68,0.748
EST_003,30/01/2023 07:00,17.2203,-89.0557,26.33,52.41,61.68,34.41,0.819
EST_003,30/01/2023 08:00,17.2203,-89.0557,35.84,71.15,62.83,37.93,0.745
EST_003,30/01/2023 09:00,17.2203,-89.0557,42.0,,57.6,30.26,0.958
EST_003,30/01/2023 10:00,17.2203,-89.0557,38.61,60.78,65.25,31.12,1.17
EST_003,30/01/2023 11:00,17.2203,-89.0557,51.0,84.81,39.28,41.93,1.17
EST_003,30/01/2023 12:00,17.2203,-89.0557,50.58,80.09,47.83,32.79,1.153
EST_003,30/01/2023 13:00,17.2203,-89.0557,38.01,75.71,36.47,44.62,1.103
EST_003,30/01/2023 14:00,17.2203,-89.0557,,69.44,39.83,34.38,1.205
EST_003,30/01/2023 15:00,17.2203,-89.0557,,72.0,23.71,31.72,0.906
EST_003,30/01/2023 16:00,17.2203,-89.0557,36.47,66.73,19.18,32.23,0.854
EST_003,30/01/2023 17:00,17.2203,-89.0557,33.91,58.69,28.0,28.14,0.99
EST_003,30/01/2023 18:00,17.2203,-89.0557,37.22,57.64,23.58,33.63,0.803
EST_003,30/01/2023 19:00,17.2203,-89.0557,25.42,48.17,12.48,30.36,0.655
EST_003,30/01/2023 20:00,17.2203,-89.0557,14.37,24.12,36.14,29.44,0.705
EST_003,30/01/2023 21:00,17.2203,-89.0557,17.37,38.48,,,0.544
EST_003,30/01/2023 22:00,17.2203,-89.0557,18.66,27.87,29.26,18.79,0.456
EST_003,30/01/2023 23:00,17.2203,-89.0557,19.53,,30.14,20.23,0.424
EST_004,01/01/2023 00:00,16.5592,-91.6875,9.74,26.38,,20.45,0.624
EST_004,01/01/2023 01:00,16.5592,-91.6875,23.3,38.08,32.64,15.59,0.737
EST_004,01/01/2023 02:00,16.5592,-91.6875,24.83,45.72,51.28,15.09,0.537
EST_004,01/01/2023 03:00,16.5592,-91.6875,21.86,22.87,51.72,11.03,0.637
EST_004,01/01/2023 04:00,16.5592,-91.6875,,48.74,57.78,24.84,0.579
EST_004,01/01/2023 05:00,16.5592,-91.6875,25.69,37.44,49.43,14.44,0.472
EST_004,01/01/2023 06:00,16.5592,-91.6875,35.36,55.81,64.37,26.4,0.796
EST_004,01/01/2023 07:00,16.5592,-91.6875,37.58,87.02,75.18,33.54,0.762
EST_004,01/01/2023 08:00,16.5592,-91.6875,26.83,50.3,47.6,28.39,1.014
EST_004,01/01/2023 09:00,16.5592,-91.6875,30.13,,56.04,28.23,0.824
EST_004,01/01/2023 10:00,16.5592,-91.6875,48.85,94.78,58.56,34.59,0.986
EST_004,01/01/2023 11:00,16.5592,-91.6875,44.36,87.71,42.21,31.58,1.117
EST_004,01/01/2023 12:00,16.5592,-91.6875,33.73,59.12,,36.93,1.137
EST_004,01/01/2023 13:00,16.5592,-91.6875,31.85,70.19,30.53,30.56,1.085
EST_004,01/01/2023 14:00,16.5592,-91.6875,39.75,78.32,28.84,34.41,1.247
EST_004,01/01/2023 15:00,16.5592,-91.6875,31.41,56.87,15.93,31.92,1.169
EST_004,01/01/2023 16:00,16.5592,-91.6875,33.47,62.36,23.95,31.94,0.882
EST_004,01/01/2023 17:00,16.5592,-91.6875,32.41,57.25,20.71,38.25,1.039
EST_004,01/01/2023 18:00,16.5592,-91.6875,29.61,53.72,26.36,29.0,0.976
EST_004,01/01/2023 19:00,16.5592,-91.6875,33.11,59.25,14.32,28.45,0.71
EST_004,01/01/2023 20:00,16.5592,-91.6875,34.25,64.69,15.86,20.88,0.655
EST_004,01/01/2023 21:00,16.5592,-91.6875,20.61,51.02,30.48,23.46,0.583
EST_004,01/01/2023 22:00,16.5592,-91.6875,,18.74,43.97,19.7,0.476
EST_004,01/01/2023 23:00,16.5592,-91.6875,22.37,49.4,41.11,20.42,0.456
EST_004,02/01/2023 00:00,16.5592,-91.6875,28.24,47.89,58.47,23.24,0.632
EST_004,02/01/2023 01:00,16.5592,-91.6875,18.41,43.3,50.73,17.77,0.554
EST_004,02/01/2023 02:00,16.5592,-91.6875,25.68,43.57,55.19,19.08,0.485
EST_004,02/01/2023 03:00,16.5592,-91.6875,18.84,37.21,60.94,19.91,0.495
EST_004,02/01/2023 04:00,16.5592,-91.6875,25.21,44.1,72.2,21.47,0.574
EST_004,02/01/2023 05:00,16.5592,-91.6875,21.71,25.23,71.69,26.8,0.706
EST_004,02/01/2023 06:00,16.5592,-91.6875,30.16,68.2,49.15,,0.891
EST_004,02/01/2023 07:00,16.5592,-91.6875,32.12,50.27,67.32,37.56,0.792
EST_004,02/01/2023 08:00,16.5592,-91.6875,38.16,69.35,59.97,45.4,1.04
EST_004,02/01/2023 09:00,16.5592,-91.6875,46.08,,52.2,30.82,1.032
EST_004,02/01/2023 10:00,16.5592,-91.6875,36.84,55.61,32.27,,1.074
EST_004,02/01/2023 11:00,16.5592,-91.6875,29.79,51.98,29.77,40.92,1.192
EST_004,02/01/2023 12:00,16.5592,-91.6875,39.12,65.67,36.36,34.67,1.184
EST_004,02/01/2023 13:00,16.5592,-91.6875,41.29,64.97,,30.76,0.949
EST_004,02/01/2023 14:00,16.5592,-91.6875,,71.37,26.56,43.62,
EST_004,02/01/2023 15:00,16.5592,-91.6875,36.42,53.71,33.0,37.09,0.989
EST_004,02/01/2023 16:00,16.5592,-91.6875,42.58,77.65,16.87,33.59,0.986
EST_004,02/01/2023 17:00,16.5592,-91.6875,33.42,59.13,21.52,,1.014
EST_004,02/01/2023 18:00,16.5592,-91.6875,29.63,33.48,9.3,31.85,0.807
EST_004,02/01/2023 19:00,16.5592,-91.6875,23.68,38.43,23.67,25.69,0.893
EST_004,02/01/2023 20:00,16.5592,-91.6875,16.42,33.31,27.76,19.12,0.579
EST_004,02/01/2023 21:00,16.5592,-91.6875,24.74,36.02,11.63,19.88,0.534
EST_004,02/01/2023 22:00,16.5592,-91.6875,22.73,45.01,22.48,27.1,0.51
EST_004,02/01/2023 23:00,16.5592,-91.6875,15.21,30.84,22.15,23.68,0.428
EST_004,03/01/2023 00:00,16.5592,-91.6875,19.95,27.77,45.09,19.07,0.616
EST_004,03/01/2023 01:00,16.5592,-91.6875,19.8,35.54,46.82,29.11,0.233
EST_004,03/01/2023 02:00,16.5592,-91.6875,18.4,39.71,49.5,20.29,0.49
EST_004,03/01/2023 03:00,16.5592,-91.6875,19.15,,52.86,27.28,0.703
EST_004,03/01/2023 04:00,16.5592,-91.6875,27.21,47.33,60.55,25.1,0.619
EST_004,03/01/2023 05:00,16.5592,-91.6875,26.47,,62.75,35.59,0.83
EST_004,03/01/2023 06:00,16.5592,-91.6875,27.24,,55.04,31.77,
EST_004,03/01/2023 07:00,16.5592,-91.6875,28.48,54.93,52.96,30.3,0.886
EST_004,03/01/2023 08:00,16.5592,-91.6875,34.55,53.56,56.73,31.11,1.067
EST_004,03/01/2023 09:00,16.5592,-91.6875,41.9,74.13,52.24,33.58,1.254
EST_004,03/01/2023 10:00,16.5592,-91.6875,,75.4,70.61,31.3,1.1
EST_004,03/01/2023 11:00,16.5592,-91.6875,38.69,50.4,41.34,28.89,1.085
EST_004,03/01/2023 12:00,16.5592,-91.6875,41.76,70.89,42.9,37.54,1.19
EST_004,03/01/2023 13:00,16.5592,-91.6875,46.7,87.49,39.48,33.06,1.208
EST_004,03/01/2023 14:00,16.5592,-91.6875,41.33,76.21,44.01,32.25,1.056
EST_004,03/01/2023 15:00,16.5592,-91.6875,38.6,65.3,17.75,33.21,0.964
EST_004,03/01/2023 16:00,16.5592,-91.6875,38.42,60.32,36.08,32.26,1.122
EST_004,03/01/2023 17:00,16.5592,-91.6875,32.03,,19.21,30.11,0.851
EST_004,03/01/2023 18:00,16.5592,-91.6875,31.16,53.5,45.01,36.69,0.919
EST_004,03/01/2023 19:00,16.5592,-91.6875,25.21,49.74,24.31,29.24,0.749
EST_004,03/01/2023 20:00,16.5592,-91.6875,17.49,34.53,10.39,34.54,0.833
EST_004,03/01/2023 21:00,16.5592,-91.6875,24.89,41.22,23.89,20.15,0.503
EST_004,03/01/2023 22:00,16.5592,-91.6875,23.32,50.56,43.36,24.99,0.455
EST_004,03/01/2023 23:00,16.5592,-91.6875,19.16,29.73,35.64,18.36,0.596
EST_004,04/01/2023 00:00,16.5592,-91.6875,25.44,55.31,39.4,17.19,0.387
EST_004,04/01/2023 01:00,16.5592,-91.6875,,41.16,52.37,31.0,0.522
EST_004,04/01/2023 02:00,16.5592,-91.6875,12.75,31.35,46.55,17.23,0.695
EST_004,04/01/2023 03:00,16.5592,-91.6875,19.71,34.04,52.03,11.18,0.409
EST_004,04/01/2023 04:00,16.5592,-91.6875,17.57,52.0,47.87,20.46,0.69
EST_004,04/01/2023 05:00,16.5592,-91.6875,29.38,54.1,76.61,15.89,0.844
EST_004,04/01/2023 06:00,16.5592,-91.6875,26.52,49.66,47.77,23.24,0.797
EST_004,04/01/2023 07:00,16.5592,-91.6875,37.79,67.85,61.01,25.78,0.785
EST_004,04/01/2023 08:00,16.5592,-91.6875,40.11,63.15,62.12,32.18,0.924
EST_004,04/01/2023 09:00,16.5592,-91.6875,32.74,69.29,54.01,23.41,0.928
EST_004,04/01/2023 10:00,16.5592,-91.6875,34.91,58.27,37.46,40.91,1.067
EST_004,04/01/2023 11:00,16.5592,-91.6875,42.63,84.09,35.19,,1.062
EST_004,04/01/2023 12:00,16.5592,-91.6875,45.2,90.64,45.23,35.36,1.049
EST_004,04/01/2023 13:00,16.5592,-91.6875,29.9,58.65,27.02,34.11,1.136
EST_004,04/01/2023 14:00,16.5592,-91.6875,40.38,67.14,9.28,39.05,1.218
EST_004,04/01/2023 15:00,16.5592,-91.6875,26.39,44.78,29.73,35.41,1.045
EST_004,04/01/2023 16:00,16.5592,-91.6875,32.57,37.21,,37.93,1.084
EST_004,04/01/2023 17:00,16.5592,-91.6875,38.38,68.14,,28.26,1.036
EST_004,04/01/2023 18:00,16.5592,-91.6875,45.37,88.09,17.98,25.68,0.741
EST_004,04/01/2023 19:00,16.5592,-91.6875,26.54,45.88,18.18,27.99,0.75
EST_004,04/01/2023 20:00,16.5592,-91.6875,,29.65,23.2,29.15,0.608
EST_004,04/01/2023 21:00,16.5592,-91.6875,20.69,34.87,14.47,26.47,0.44
EST_004,04/01/2023 22:00,16.5592,-91.6875,22.01,49.34,21.75,22.68,0.576
EST_004,04/01/2023 23:00,16.5592,-91.6875,17.33,30.76,32.22,21.44,0.405
EST_004,05/01/2023 00:00,16.5592,-91.6875,15.72,43.16,28.56,19.82,0.548
EST_004,05/01/2023 01:00,16.5592,-91.6875,,28.83,52.31,22.32,0.355
EST_004,05/01/2023 02:00,16.5592,-91.6875,23.67,44.34,46.93,31.25,0.557
EST_004,05/01/2023 03:00,16.5592,-91.6875,22.44,36.92,39.65,21.13,0.431
EST_004,05/01/2023 04:00,16.5592,-91.6875,,54.31,51.73,22.18,0.717
EST_004,05/01/2023 05:00,16.5592,-91.6875,24.42,45.4,60.33,23.72,0.683
EST_004,05/01/2023 06:00,16.5592,-91.6875,28.3,67.96,55.54,29.95,0.751
EST_004,05/01/2023 07:00,16.5592,-91.6875,27.96,46.97,63.32,19.46,0.99
EST_004,05/01/2023 08:00,16.5592,-91.6875,31.84,69.53,63.06,31.32,0.918
EST_004,05/01/2023 09:00,16.5592,-91.6875,40.67,74.14,78.16,38.06,1.023
EST_004,05/01/2023 10:00,16.5592,-91.6875,37.89,74.89,61.51,32.3,1.04
EST_004,05/01/2023 11:00,16.5592,-91.6875,31.28,46.54,28.81,36.66,1.141
EST_004,05/01/2023 12:00,16.5592,-91.6875,45.51,84.71,36.4,46.55,1.204
EST_004,05/01/2023 13:00,16.5592,-91.6875,42.13,67.29,32.16,37.39,1.173
EST_004,05/01/2023 14:00,16.5592,-91.6875,,59.91,35.75,23.73,1.013
EST_004,05/01/2023 15:00,16.5592,-91.6875,35.64,52.01,16.52,26.61,1.133
EST_004,05/01/2023 16:00,16.5592,-91.6875,31.44,55.84,17.37,30.74,0.858
EST_004,05/01/2023 17:00,16.5592,-91.6875,36.38,74.24,8.24,26.05,0.803
EST_004,05/01/2023 18:00,16.5592,-91.6875,28.55,55.77,13.98,28.52,
EST_004,05/01/2023 19:00,16.5592,-91.6875,27.46,39.56,15.03,24.46,0.827
EST_004,05/01/2023 20:00,16.5592,-91.6875,24.47,28.86,19.55,29.83,0.533
EST_004,05/01/2023 21:00,16.5592,-91.6875,15.95,32.68,13.99,16.89,0.677
EST_004,05/01/2023 22:00,16.5592,-91.6875,28.79,64.47,39.82,20.03,0.535
EST_004,05/01/2023 23:00,16.5592,-91.6875,24.08,35.63,,21.36,0.467
EST_004,06/01/2023 00:00,16.5592,-91.6875,16.69,,,21.71,0.61
EST_004,06/01/2023 01:00,16.5592,-91.6875,21.73,39.07,45.44,21.01,0.43
EST_004,06/01/2023 02:00,16.5592,-91.6875,26.65,32.3,34.35,9.02,0.769
EST_004,06/01/2023 03:00,16.5592,-91.6875,23.65,,67.56,22.76,0.57
EST_004,06/01/2023 04:00,16.5592,-91.6875,33.23,65.97,73.46,23.25,0.665
EST_004,06/01/2023 05:00,16.5592,-91.6875,42.45,77.44,58.76,30.25,0.877
EST_004,06/01/2023 06:00,16.5592,-91.6875,29.82,65.53,51.47,31.61,0.818
EST_004,06/01/2023 07:00,16.5592,-91.6875,30.13,44.65,52.68,31.27,0.997
EST_004,06/01/2023 08:00,16.5592,-91.6875,,55.87,52.78,33.57,0.755
EST_004,06/01/2023 09:00,16.5592,-91.6875,26.47,47.69,53.07,,0.968
EST_004,06/01/2023 10:00,16.5592,-91.6875,45.37,80.52,63.7,40.68,1.099
EST_004,06/01/2023 11:00,16.5592,-91.6875,38.36,65.99,54.73,37.1,1.198
EST_004,06/01/2023 12:00,16.5592,-91.6875,44.85,77.83,49.71,46.73,1.177
EST_004,06/01/2023 13:00,16.5592,-91.6875,45.52,83.33,36.53,32.59,1.157
EST_004,06/01/2023 14:00,16.5592,-91.6875,33.74,63.14,18.46,29.0,1.166
EST_004,06/01/2023 15:00,16.5592,-91.6875,32.9,61.24,18.16,33.6,1.06
EST_004,06/01/2023 16:00,16.5592,-91.6875,44.21,89.23,23.29,30.13,0.736
EST_004,06/01/2023 17:00,16.5592,-91.6875,32.73,49.3,8.67,17.74,1.022
EST_004,06/01/2023 18:00,16.5592,-91.6875,27.19,34.45,23.04,24.74,0.716
EST_004,06/01/2023 19:00,16.5592,-91.6875,22.68,48.97,28.73,27.65,0.754
EST_004,06/01/2023 20:00,16.5592,-91.6875,24.79,37.08,28.13,23.71,0.668
EST_004,06/01/2023 21:00,16.5592,-91.6875,30.97,52.72,30.91,18.46,0.593
EST_004,06/01/2023 22:00,16.5592,-91.6875,25.28,40.6,11.34,21.28,0.43
EST_004,06/01/2023 23:00,16.5592,-91.6875,21.76,34.1,48.16,20.89,0.316
EST_004,07/01/2023 00:00,16.5592,-91.6875,28.46,39.56,24.33,23.58,0.4
EST_004,07/01/2023 01:00,16.5592,-91.6875,27.84,45.55,43.65,17.07,0.593
EST_004,07/01/2023 02:00,16.5592,-91.6875,23.53,47.55,56.19,25.44,0.396
EST_004,07/01/2023 03:00,16.5592,-91.6875,37.34,67.17,57.73,16.89,0.5
EST_004,07/01/2023 04:00,16.5592,-91.6875,24.29,47.76,44.54,21.48,0.692
EST_004,07/01/2023 05:00,16.5592,-91.6875,33.44,56.21,48.34,34.42,0.62
EST_004,07/01/2023 06:00,16.5592,-91.6875,28.57,58.65,62.87,22.88,0.746
EST_004,07/01/2023 07:00,16.5592,-91.6875,37.64,63.69,64.43,26.78,0.886
EST_004,07/01/2023 08:00,16.5592,-91.6875,34.3,44.88,46.25,25.73,0.978
EST_004,07/01/2023 09:00,16.5592,-91.6875,,74.4,58.07,29.52,0.907
EST_004,07/01/2023 10:00,16.5592,-91.6875,51.16,98.23,34.85,35.62,1.074
EST_004,07/01/2023 11:00,16.5592,-91.6875,44.97,76.48,51.42,39.26,1.13
EST_004,07/01/2023 12:00,16.5592,-91.6875,42.94,86.89,31.16,35.91,0.973
EST_004,07/01/2023 13:00,16.5592,-91.6875,36.35,58.62,35.63,34.1,1.111
EST_004,07/01/2023 14:00,16.5592,-91.6875,40.17,77.67,29.13,28.71,0.988
EST_004,07/01/2023 15:00,16.5592,-91.6875,32.6,72.64,37.46,30.02,1.025
EST_004,07/01/2023 16:00,16.5592,-91.6875,40.01,72.31,25.1,24.27,1.022
EST_004,07/01/2023 17:00,16.5592,-91.6875,37.47,65.64,14.69,33.75,0.86
EST_004,07/01/2023 18:00,16.5592,-91.6875,29.68,52.58,23.6,32.03,0.891
EST_004,07/01/2023 19:00,16.5592,-91.6875,36.31,78.39,42.11,25.73,
EST_004,07/01/2023 20:00,16.5592,-91.6875,33.2,62.98,30.08,26.21,0.741
EST_004,07/01/2023 21:00,16.5592,-91.6875,24.27,60.84,25.27,,0.628
EST_004,07/01/2023 22:00,16.5592,-91.6875,24.76,46.8,21.66,21.58,0.65
EST_004,07/01/2023 23:00,16.5592,-91.6875,18.0,27.16,28.66,27.24,0.549
EST_004,08/01/2023 00:00,16.5592,-91.6875,19.24,29.96,46.8,14.88,0.333
EST_004,08/01/2023 01:00,16.5592,-91.6875,15.56,28.49,36.32,18.53,0.431
EST_004,08/01/2023 02:00,16.5592,-91.6875,19.56,18.87,50.03,18.73,0.519
EST_004,08/01/2023 03:00,16.5592,-91.6875,23.02,,68.52,25.58,0.579
EST_004,08/01/2023 04:00,16.5592,-91.6875,17.31,27.54,58.82,16.83,0.686
EST_004,08/01/2023 05:00,16.5592,-91.6875,30.91,57.56,48.53,33.17,0.642
EST_004,08/01/2023 06:00,16.5592,-91.6875,35.73,79.85,81.78,30.81,1.001
EST_004,08/01/2023 07:00,16.5592,-91.6875,33.17,60.15,76.94,38.82,0.867
EST_004,08/01/2023 08:00,16.5592,-91.6875,22.14,24.48,62.33,31.8,0.949
EST_004,08/01/2023 09:00,16.5592,-91.6875,36.44,58.28,66.9,30.91,0.945
EST_004,08/01/2023 10:00,16.5592,-91.6875,,60.29,47.33,38.21,0.959
EST_004,08/01/2023 11:00,16.5592,-91.6875,,67.8,52.42,40.88,1.077
EST_004,08/01/2023 12:00,16.5592,-91.6875,47.9,99.22,35.76,32.43,1.103
EST_004,08/01/2023 13:00,16.5592,-91.6875,28.13,58.32,21.27,25.74,1.081
EST_004,08/01/2023 14:00,16.5592,-91.6875,35.23,70.85,55.92,,1.225
EST_004,08/01/2023 15:00,16.5592,-91.6875,41.87,73.63,11.79,34.96,1.0
EST_004,08/01/2023 16:00,16.5592,-91.6875,32.15,66.66,25.66,39.7,0.941
EST_004,08/01/2023 17:00,16.5592,-91.6875,29.36,45.68,23.54,23.57,0.959
EST_004,08/01/2023 18:00,16.5592,-91.6875,40.83,81.24,25.16,26.64,0.783
EST_004,08/01/2023 19:00,16.5592,-91.6875,29.97,51.69,19.78,24.19,0.776
EST_004,08/01/2023 20:00,16.5592,-91.6875,30.34,,21.89,33.6,0.522
EST_004,08/01/2023 21:00,16.5592,-91.6875,26.08,51.69,27.24,33.64,0.461
EST_004,08/01/2023 22:00,16.5592,-91.6875,,52.27,34.8,23.19,0.552
EST_004,08/01/2023 23:00,16.5592,-91.6875,27.34,45.97,34.81,24.76,0.487
EST_004,09/01/2023 00:00,16.5592,-91.6875,30.21,66.89,39.32,24.35,
EST_004,09/01/2023 01:00,16.5592,-91.6875,12.61,9.46,31.97,13.87,0.522
EST_004,09/01/2023 02:00,16.5592,-91.6875,21.86,29.77,70.14,24.56,0.561
EST_004,09/01/2023 03:00,16.5592,-91.6875,23.41,40.96,59.5,17.25,0.517
EST_004,09/01/2023 04:00,16.5592,-91.6875,23.55,39.43,59.41,23.14,0.598
EST_004,09/01/2023 05:00,16.5592,-91.6875,33.02,54.1,53.07,31.63,0.744
EST_004,09/01/2023 06:00,16.5592,-91.6875,31.99,58.66,49.96,28.4,0.698
EST_004,09/01/2023 07:00,16.5592,-91.6875,42.93,73.04,67.92,35.58,0.817
EST_004,09/01/2023 08:00,16.5592,-91.6875,41.22,71.32,55.72,38.5,1.003
EST_004,09/01/2023 09:00,16.5592,-91.6875,44.61,82.53,60.35,24.87,1.01
EST_004,09/01/2023 10:00,16.5592,-91.6875,33.39,54.76,36.48,24.04,1.012
EST_004,09/01/2023 11:00,16.5592,-91.6875,36.35,64.59,60.64,41.54,0.999
EST_004,09/01/2023 12:00,16.5592,-91.6875,37.11,61.63,49.01,42.01,0.999
EST_004,09/01/2023 13:00,16.5592,-91.6875,47.01,,34.01,37.01,1.077
EST_004,09/01/2023 14:00,16.5592,-91.6875,34.56,68.32,,36.89,1.262
EST_004,09/01/2023 15:00,16.5592,-91.6875,33.12,73.28,33.27,38.12,1.069
EST_004,09/01/2023 16:00,16.5592,-91.6875,30.14,62.76,9.31,36.37,0.817
EST_004,09/01/2023 17:00,16.5592,-91.6875,47.1,87.43,37.46,28.55,0.948
EST_004,09/01/2023 18:00,16.5592,-91.6875,30.04,48.94,24.83,32.78,0.724
EST_004,09/01/2023 19:00,16.5592,-91.6875,,53.17,13.64,24.2,0.722
EST_004,09/01/2023 20:00,16.5592,-91.6875,20.05,44.55,,25.22,0.591
EST_004,09/01/2023 21:00,16.5592,-91.6875,28.49,33.02,35.73,23.34,0.79
EST_004,09/01/2023 22:00,16.5592,-91.6875,13.24,20.92,32.11,16.77,0.427
EST_004,09/01/2023 23:00,16.5592,-91.6875,16.21,35.06,39.65,16.56,
EST_004,10/01/2023 00:00,16.5592,-91.6875,17.11,21.7,40.27,31.17,0.431
EST_004,10/01/2023 01:00,16.5592,-91.6875,22.21,43.37,35.15,15.81,0.584
EST_004,10/01/2023 02:00,16.5592,-91.6875,18.15,35.69,55.09,22.92,0.57
EST_004,10/01/2023 03:00,16.5592,-91.6875,31.33,44.76,52.17,25.24,0.713
EST_004,10/01/2023 04:00,16.5592,-91.6875,28.3,,57.1,23.73,0.722
EST_004,10/01/2023 05:00,16.5592,-91.6875,24.75,39.62,83.09,29.29,0.653
EST_004,10/01/2023 06:00,16.5592,-91.6875,,67.73,68.69,29.64,1.092
EST_004,10/01/2023 07:00,16.5592,-91.6875,31.42,61.91,68.59,25.72,0.933
EST_004,10/01/2023 08:00,16.5592,-91.6875,32.85,62.32,84.53,34.68,0.895
EST_004,10/01/2023 09:00,16.5592,-91.6875,42.35,76.82,57.99,30.93,1.033
EST_004,10/01/2023 10:00,16.5592,-91.6875,27.2,51.28,51.2,43.63,1.123
EST_004,10/01/2023 11:00,16.5592,-91.6875,44.14,70.05,38.38,37.87,1.149
EST_004,10/01/2023 12:00,16.5592,-91.6875,37.25,66.8,35.47,32.5,1.15
EST_004,10/01/2023 13:00,16.5592,-91.6875,36.9,60.05,14.35,37.44,1.186
EST_004,10/01/2023 14:00,16.5592,-91.6875,,96.94,37.9,30.3,1.147
EST_004,10/01/2023 15:00,16.5592,-91.6875,35.24,68.9,13.19,,
EST_004,10/01/2023 16:00,16.5592,-91.6875,40.61,78.54,31.71,30.87,1.161
EST_004,10/01/2023 17:00,16.5592,-91.6875,,76.38,20.25,25.94,1.075
EST_004,10/01/2023 18:00,16.5592,-91.6875,32.75,56.31,21.28,23.8,0.88
EST_004,10/01/2023 19:00,16.5592,-91.6875,27.0,44.2,20.26,38.1,0.726
EST_004,10/01/2023 20:00,16.5592,-91.6875,24.33,40.96,36.54,24.46,0.656
EST_004,10/01/2023 21:00,16.5592,-91.6875,31.41,,37.95,20.18,0.555
EST_004,10/01/2023 22:00,16.5592,-91.6875,26.84,36.13,29.71,18.05,0.521
EST_004,10/01/2023 23:00,16.5592,-91.6875,18.7,38.62,25.83,22.63,0.292
EST_004,11/01/2023 00:00,16.5592,-91.6875,15.63,16.97,49.24,16.81,0.653
EST_004,11/01/2023 01:00,16.5592,-91.6875,18.28,24.3,35.43,14.8,0.628
EST_004,11/01/2023 02:00,16.5592,-91.6875,27.11,,34.45,20.91,0.373
EST_004,11/01/2023 03:00,16.5592,-91.6875,29.69,50.14,59.13,22.14,0.677
EST_004,11/01/2023 04:00,16.5592,-91.6875,28.65,58.65,69.51,21.91,0.649
EST_004,11/01/2023 05:00,16.5592,-91.6875,20.2,36.85,55.27,21.47,
EST_004,11/01/2023 06:00,16.5592,-91.6875,34.65,55.98,64.05,26.05,0.849
EST_004,11/01/2023 07:00,16.5592,-91.6875,39.99,79.75,55.16,27.72,
EST_004,11/01/2023 08:00,16.5592,-91.6875,36.75,71.98,64.54,28.96,0.949
EST_004,11/01/2023 09:00,16.5592,-91.6875,47.86,74.86,65.09,35.04,1.02
EST_004,11/01/2023 10:00,16.5592,-91.6875,32.95,61.32,47.37,46.06,1.068
EST_004,11/01/2023 11:00,16.5592,-91.6875,43.98,73.44,34.9,42.39,0.953
EST_004,11/01/2023 12:00,16.5592,-91.6875,35.8,58.5,,45.71,1.145
EST_004,11/01/2023 13:00,16.5592,-91.6875,,97.49,44.08,32.89,1.196
EST_004,11/01/2023 14:00,16.5592,-91.6875,42.63,77.73,18.63,43.3,1.101
EST_004,11/01/2023 15:00,16.5592,-91.6875,46.99,,29.58,34.79,0.989
